dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_TDH_other,linear,median,2000,1,2,16,2,103,1.5054974169344515,1.6763435363769532,1.2784838565560277,722.8108892440796
H3K4me3_TDH_other,linear,median,2000,1,2,2,1,96,1.4629774935105269,1.259514914618598,1.6520655408818672,706.3262972831726
H3K4me3_TDH_other,linear,median,2000,1,2,2,2,196,1.5011751587326465,1.6866744995117189,1.2796603579853856,1178.6839606761932
H3K4me3_TDH_other,linear,median,2000,1,2,4,1,50,1.3803315162658691,1.2597140206231012,1.590970282858991,503.1286022663117
H3K4me3_TDH_other,linear,median,2000,1,2,4,2,103,1.5016198544888884,1.6873820304870606,1.2800184294234875,726.8454759120941
H3K4me3_TDH_other,linear,median,2000,1,2,8,1,27,1.3793707735398235,1.2596890131632488,1.58650485505449,380.50252509117126
H3K4me3_TDH_other,linear,median,2000,1,2,8,2,103,1.5030097188176337,1.6844287872314454,1.278945390568223,705.6636984348297
H3K4me3_XJ_immune,square,mean,100,1,1,16,1,9,2.5806071248394677,1.8491940811276435,1.896580726067096,6892.665871143341
H3K4me3_XJ_immune,square,mean,100,1,1,16,2,114,1.9577588933150705,1.6707115068325196,2.4155656898889184,27752.905500411987
H3K4me3_XJ_immune,square,mean,100,1,1,2,1,51,2.562277521072614,1.8468772560358049,1.8972337716540064,12695.323785305023
H3K4me3_XJ_immune,square,mean,100,1,1,2,2,46,1.9569129306539,1.6853527886279185,2.4362639146932072,17853.828192472458
H3K4me3_XJ_immune,square,mean,100,1,1,4,1,32,2.5745850762333533,1.8502542862296103,1.90045779607046,8938.234584331512
H3K4me3_XJ_immune,square,mean,100,1,1,4,2,29,1.9620510765039083,1.6906617828805386,2.455497140996158,14464.424137353895
H3K4me3_XJ_immune,square,mean,100,1,1,8,1,19,2.5716729364499,1.8478562501072884,1.899388027089399,7942.522995948791
H3K4me3_XJ_immune,square,mean,100,1,1,8,2,18,1.95994480543796,1.6866905387442817,2.441383787727494,12911.10289478302
H3K4me3_XJ_immune,square,mean,100,1,2,16,1,9,2.574932650766439,1.84746111035347,1.898838020761192,15758.543048143389
H3K4me3_XJ_immune,square,mean,100,1,2,16,2,77,1.8859003211526155,1.4950505272196284,2.390052526612811,45274.16417336464
H3K4me3_XJ_immune,square,mean,100,1,2,2,1,56,2.5657414119276734,1.8477240690588952,1.8978645512161791,25783.1681804657
H3K4me3_XJ_immune,square,mean,100,1,2,2,2,289,1.8281955385109228,1.4651727090621818,2.472137534908289,116618.39265036584
H3K4me3_XJ_immune,square,mean,100,1,2,4,1,31,2.563611976331984,1.8472366851568225,1.898797390550568,18882.003784418102
H3K4me3_XJ_immune,square,mean,100,1,2,4,2,289,1.6908647792096545,1.3723914613304982,2.742578662031578,117142.25437688828
H3K4me3_XJ_immune,square,mean,100,1,2,8,1,18,2.5634985222208377,1.848367808163166,1.9007473161549444,17559.48353290558
H3K4me3_XJ_immune,square,mean,100,1,2,8,2,76,1.8026057941380544,1.541219136324422,2.392866309783013,46995.06276273728
H3K4me3_XJ_immune,square,mean,1000,1,1,16,1,9,2.5747476167520604,1.8496030887961388,1.8992421944776776,728.9044458866119
H3K4me3_XJ_immune,square,mean,1000,1,1,16,2,42,1.839725380112088,1.3366355794171492,2.350405343945303,1746.2087519168854
H3K4me3_XJ_immune,square,mean,1000,1,1,2,1,51,2.5591161632440005,1.849296282529831,1.899277716293797,1056.9396386146543
H3K4me3_XJ_immune,square,mean,1000,1,1,2,2,258,1.8342476346642484,1.3920511302848655,2.30018485316466,5151.000992774963
H3K4me3_XJ_immune,square,mean,1000,1,1,4,1,33,2.5669183545379024,1.8472888407111168,1.9148813905802395,981.3532574176788
H3K4me3_XJ_immune,square,mean,1000,1,1,4,2,122,1.838788871158895,1.3863649148804449,2.3139953706413507,2860.2083415985107
H3K4me3_XJ_immune,square,mean,1000,1,1,8,1,19,2.5686297482632177,1.8486071670055388,1.9051836543155944,809.268744468689
H3K4me3_XJ_immune,square,mean,1000,1,1,8,2,122,1.8276489224813772,1.3500257541270306,2.3291027097692414,2953.6980431079865
H3K4me3_XJ_immune,square,mean,1000,1,2,16,1,9,2.5751664614906966,1.8473658046126369,1.9104000719388536,1423.153066158295
H3K4me3_XJ_immune,square,mean,1000,1,2,16,2,92,1.7159867985605912,1.3433099932968615,2.343901616930511,5542.06578874588
H3K4me3_XJ_immune,square,mean,1000,1,2,2,1,56,2.56552135521038,1.847733473479748,1.9090791108813905,2661.645364046097
H3K4me3_XJ_immune,square,mean,1000,1,2,2,2,122,1.8516877058272223,1.4711401843155425,2.310352900350887,5858.2395186424255
H3K4me3_XJ_immune,square,mean,1000,1,2,4,1,31,2.561681862864079,1.848119893670082,1.9071527405264024,1982.3403809070587
H3K4me3_XJ_immune,square,mean,1000,1,2,4,2,122,1.810355359900439,1.3861424071369888,2.319816693896428,5715.01916885376
H3K4me3_XJ_immune,square,mean,1000,1,2,8,1,18,2.563662728915612,1.848241648375988,1.912376105388282,1554.6947031021118
H3K4me3_XJ_immune,square,mean,1000,1,2,8,2,54,1.770347088085812,1.391760253038956,2.325594995741642,3199.13426566124
H3K4me3_XJ_immune,square,mean,2000,1,1,16,1,9,2.576685873170694,1.8500589981675148,1.9003223842121533,352.53377747535706
H3K4me3_XJ_immune,square,mean,2000,1,1,16,2,42,1.854298281019698,1.3540844585125644,2.3541080271323507,823.0258076190948
H3K4me3_XJ_immune,square,mean,2000,1,1,2,1,51,2.559072640244708,1.849684340655804,1.8999921562850208,599.9605002403259
H3K4me3_XJ_immune,square,mean,2000,1,1,2,2,73,1.8870206108148175,1.4860315317908923,2.3675053787751934,1006.1146023273468
H3K4me3_XJ_immune,square,mean,2000,1,1,4,1,33,2.567973012029372,1.8471614760160449,1.9147161493466192,467.43033838272095
H3K4me3_XJ_immune,square,mean,2000,1,1,4,2,199,1.8490145579542447,1.4002930644123504,2.318954221423595,2017.7544736862185
H3K4me3_XJ_immune,square,mean,2000,1,1,8,1,19,2.5693920402778216,1.848705650866032,1.9051690437513635,382.7549395561218
H3K4me3_XJ_immune,square,mean,2000,1,1,8,2,122,1.8423803178394051,1.372083274135366,2.3324681387448143,1443.1647384166718
H3K4me3_XJ_immune,square,mean,2000,1,2,16,1,69,2.2996808285871992,1.7184200781793333,1.8330054027028384,1367.906837940216
H3K4me3_XJ_immune,square,mean,2000,1,2,16,2,79,1.7753852980145142,1.3809326396677837,2.5022813719594024,2202.2995116710663
H3K4me3_XJ_immune,square,mean,2000,1,2,2,1,56,2.5655926377559557,1.8477584946155547,1.909065097331808,1636.1871106624603
H3K4me3_XJ_immune,square,mean,2000,1,2,2,2,122,1.8481897456777008,1.420806947288414,2.335583913511777,2807.600199699402
H3K4me3_XJ_immune,square,mean,2000,1,2,4,1,114,2.2437417940736397,1.7660381464660169,1.9120456476908183,1871.502161026001
H3K4me3_XJ_immune,square,mean,2000,1,2,4,2,186,1.8254350508936552,1.397596554333965,2.318828125611969,3817.7962465286255
H3K4me3_XJ_immune,square,mean,2000,1,2,8,1,18,2.563907310225521,1.848171446621418,1.9122065022367103,855.2296137809753
H3K4me3_XJ_immune,square,mean,2000,1,2,8,2,54,1.8589773959137,1.3732265509665011,2.351282426710015,1800.5246937274933
H3K4me3_XJ_immune,square,median,100,1,1,16,1,26,2.55080108657818,1.8454220807552335,1.913314325086715,9383.765854597092
H3K4me3_XJ_immune,square,median,100,1,1,16,2,7,2.027632835343991,1.7235170463720957,2.502633940631753,10448.21544790268
H3K4me3_XJ_immune,square,median,100,1,1,2,1,51,2.562514448180945,1.8452498498559,1.9093540424998523,12892.72370171547
H3K4me3_XJ_immune,square,median,100,1,1,2,2,40,1.9997187463379995,1.722201086580753,2.50040217393337,16164.21556210518
H3K4me3_XJ_immune,square,median,100,1,1,4,1,33,2.5677727449760592,1.8508974930644035,1.9134710842661984,9374.37234044075
H3K4me3_XJ_immune,square,median,100,1,1,4,2,25,1.994624106544632,1.7313689164817334,2.5037292341942026,18688.501138210297
H3K4me3_XJ_immune,square,median,100,1,1,8,1,19,2.572037406557362,1.8471408542990684,1.911392251967312,8403.577721357346
H3K4me3_XJ_immune,square,median,100,1,1,8,2,15,2.0038876201538973,1.7245610001186529,2.503892274782101,12002.492463111876
H3K4me3_XJ_immune,square,median,100,1,2,16,1,52,2.558216561695015,1.842543896138668,1.905747872362753,26300.46350955963
H3K4me3_XJ_immune,square,median,100,1,2,16,2,7,2.015838587080813,1.7240306086838246,2.492141157856226,21668.440073251724
H3K4me3_XJ_immune,square,median,100,1,2,2,1,56,2.5658588974614336,1.8476703026890755,1.9093046651549928,26860.84583830833
H3K4me3_XJ_immune,square,median,100,1,2,2,2,44,2.0002116782497352,1.7238084010779855,2.512318771357851,33698.43775558472
H3K4me3_XJ_immune,square,median,100,1,2,4,1,31,2.563542055380013,1.846575901210308,1.910776486960782,20463.66347694397
H3K4me3_XJ_immune,square,median,100,1,2,4,2,24,1.996328544959146,1.7234801717102528,2.498524139058117,26484.45879030228
H3K4me3_XJ_immune,square,median,100,1,2,8,1,18,2.563719732489324,1.848155357837677,1.9128442093039653,18096.00185227394
H3K4me3_XJ_immune,square,median,100,1,2,8,2,13,2.020289938033063,1.723965388784806,2.5166575854321223,22122.28108072281
H3K4me3_XJ_immune,square,median,1000,1,1,16,1,9,2.579823353421884,1.8484278723597527,1.8991169728276325,739.2252032756805
H3K4me3_XJ_immune,square,median,1000,1,1,16,2,42,1.8678207228032735,1.3954217753062643,2.354118943488556,1626.7835323810575
H3K4me3_XJ_immune,square,median,1000,1,1,2,1,51,2.560158893240221,1.846983513534069,1.9008276447086043,1146.265275001526
H3K4me3_XJ_immune,square,median,1000,1,1,2,2,204,1.844856619199508,1.4405609340096512,2.300865679603791,4285.683161973953
H3K4me3_XJ_immune,square,median,1000,1,1,4,1,33,2.567809020046784,1.8474397087097167,1.91334520306754,971.4631130695344
H3K4me3_XJ_immune,square,median,1000,1,1,4,2,146,1.8461002285882293,1.4274756185865651,2.3061783132218427,3266.338211774826
H3K4me3_XJ_immune,square,median,1000,1,1,8,1,19,2.5694605016968017,1.847071344554424,1.9049122608011613,796.2462236881256
H3K4me3_XJ_immune,square,median,1000,1,1,8,2,122,1.8430153445465136,1.408321936133628,2.327404808197189,2806.984390258789
H3K4me3_XJ_immune,square,median,1000,1,2,16,1,49,2.531337256077677,1.823172328174114,1.811774298963733,2388.155619621277
H3K4me3_XJ_immune,square,median,1000,1,2,16,2,146,1.5911527431797303,1.4281863937775294,2.5393030234000404,6795.216245889664
H3K4me3_XJ_immune,square,median,1000,1,2,2,1,56,2.565788820367118,1.8476874923706053,1.909043892958299,2418.787132263184
H3K4me3_XJ_immune,square,median,1000,1,2,2,2,146,1.8389772386929288,1.5074690581920247,2.2790986263163147,6734.803118944168
H3K4me3_XJ_immune,square,median,1000,1,2,4,1,114,2.2850469311868604,1.7107332722097637,1.9462952955613195,3819.044688940048
H3K4me3_XJ_immune,square,median,1000,1,2,4,2,122,1.820639517921573,1.4450262404357397,2.295962622298365,6011.094389915466
H3K4me3_XJ_immune,square,median,1000,1,2,8,1,48,2.5134180794097247,1.815193596072495,1.7850446600330616,2280.592309713364
H3K4me3_XJ_immune,square,median,1000,1,2,8,2,54,1.8144041239775728,1.430467458597074,2.3639895417957546,3662.768064498901
H3K4me3_XJ_immune,square,median,2000,1,1,16,1,10,2.5624820813536644,1.8488985833525655,1.903498151759503,366.94404315948486
H3K4me3_XJ_immune,square,median,2000,1,1,16,2,42,1.8853522768316404,1.4609208529194195,2.352448203609862,756.9350724220276
H3K4me3_XJ_immune,square,median,2000,1,1,2,1,51,2.5605537926759383,1.8474697059392928,1.9016754091661487,587.6031794548035
H3K4me3_XJ_immune,square,median,2000,1,1,2,2,258,1.871055993805479,1.4878383964921038,2.313218001201148,2515.6507754325867
H3K4me3_XJ_immune,square,median,2000,1,1,4,1,33,2.568938161500476,1.8476851025223733,1.9119614151747792,481.37177872657776
H3K4me3_XJ_immune,square,median,2000,1,1,4,2,146,1.873406252169436,1.4785539500104885,2.320599161907129,1755.3369386196136
H3K4me3_XJ_immune,square,median,2000,1,1,8,1,19,2.570821305821565,1.8472058820724488,1.904629755250899,384.8334403038025
H3K4me3_XJ_immune,square,median,2000,1,1,8,2,122,1.8779877106225569,1.4638526818715036,2.3309777443293216,1426.9476282596588
H3K4me3_XJ_immune,square,median,2000,1,2,16,1,52,2.450400450666708,1.7759248022455725,1.8149062262800972,1199.674489736557
H3K4me3_XJ_immune,square,median,2000,1,2,16,2,64,1.8581439882020336,1.4819078044034542,2.392928942218385,1983.1699287891388
H3K4me3_XJ_immune,square,median,2000,1,2,2,1,90,2.477388672347209,1.8218272119760512,1.951656597311017,1568.5735137462616
H3K4me3_XJ_immune,square,median,2000,1,2,2,2,146,1.865770930954223,1.5286584818425275,2.295515147546652,3369.368875980377
H3K4me3_XJ_immune,square,median,2000,1,2,4,1,163,2.2866653202097478,1.7434094508830458,1.951152273038843,2440.527314901352
H3K4me3_XJ_immune,square,median,2000,1,2,4,2,195,1.7904816672179833,1.4755310318122308,2.3766151628877843,4383.471591234207
H3K4me3_XJ_immune,square,median,2000,1,2,8,1,77,2.197290412528967,1.6284170993464069,1.9333331682220936,1546.6530380249023
H3K4me3_XJ_immune,square,median,2000,1,2,8,2,111,1.725061719409339,1.4509795288244882,2.4686424743849784,2675.9259147644043
H3K4me3_XJ_immune,linear,mean,100,1,1,16,1,10,1.331369525254375,1.1915258598327636,1.0673437776236698,7700.253029108047
H3K4me3_XJ_immune,linear,mean,100,1,1,16,2,199,0.9642008214161314,0.9059638319344356,1.360686194512152,44742.73835992813
H3K4me3_XJ_immune,linear,mean,100,1,1,2,1,51,1.3287210801635123,1.1916126823425293,1.065591443818191,12348.99651813507
H3K4me3_XJ_immune,linear,mean,100,1,1,2,2,161,1.0550019987698258,1.0620649271997913,1.2949579608055852,39376.15404701233
H3K4me3_XJ_immune,linear,mean,100,1,1,4,1,63,1.330191226920696,1.191255474090576,1.0715383661204372,13627.331392526628
H3K4me3_XJ_immune,linear,mean,100,1,1,4,2,390,1.0662709063497082,1.05484807902369,1.3295948390037782,75892.77731442451
H3K4me3_XJ_immune,linear,mean,100,1,1,8,1,24,1.330116397202617,1.1913487815856934,1.070736049783641,9334.009218215942
H3K4me3_XJ_immune,linear,mean,100,1,1,8,2,10,1.072485064638072,1.0632432082603718,1.3059479113548034,11116.796658039091
H3K4me3_XJ_immune,linear,mean,100,1,2,16,1,31,1.3297515348954634,1.19121187210083,1.0729259096342942,20775.05201458931
H3K4me3_XJ_immune,linear,mean,100,1,2,16,2,76,1.0060723567831105,0.9167582906525712,1.2910645123450988,44486.07010126114
H3K4me3_XJ_immune,linear,mean,100,1,2,2,1,55,1.3293442533473776,1.191206226348877,1.0658603701098213,24899.123899698257
H3K4me3_XJ_immune,linear,mean,100,1,2,2,2,505,0.9805246879314554,0.9247552608621532,1.319346550972231,204296.78857207295
H3K4me3_XJ_immune,linear,mean,100,1,2,4,1,31,1.328945896842263,1.1912597465515136,1.0661246135317046,19448.030203819275
H3K4me3_XJ_immune,linear,mean,100,1,2,4,2,145,0.9781123440841148,0.917315779061153,1.3428913624055925,68370.72523641586
H3K4me3_XJ_immune,linear,mean,100,1,2,8,1,20,1.3309233790696269,1.1912354469299316,1.0691822578167094,18278.43064856529
H3K4me3_XJ_immune,linear,mean,100,1,2,8,2,63,1.014165060273532,0.9411442033175764,1.294150317868879,42099.24721169472
H3K4me3_XJ_immune,linear,mean,1000,1,1,16,1,8,1.3332567937446362,1.191781711578369,1.0710804691053415,668.0117244720459
H3K4me3_XJ_immune,linear,mean,1000,1,1,16,2,74,1.045256104962579,0.978004248936971,1.2782465488679948,2066.0882647037506
H3K4me3_XJ_immune,linear,mean,1000,1,1,2,1,49,1.3266410008825438,1.195837802886963,1.0657452230584132,1067.5184066295624
H3K4me3_XJ_immune,linear,mean,1000,1,1,2,2,273,1.0344719557926572,0.9810507615407308,1.2782662991554503,5668.459686517715
H3K4me3_XJ_immune,linear,mean,1000,1,1,4,1,31,1.329592314633456,1.19124906539917,1.0721665049252445,917.8860373497008
H3K4me3_XJ_immune,linear,mean,1000,1,1,4,2,254,1.035149779813043,0.9785817623138428,1.2771671818148704,4999.486146688461
H3K4me3_XJ_immune,linear,mean,1000,1,1,8,1,18,1.3286714024013944,1.1917310905456544,1.0701928334693387,780.1833763122559
H3K4me3_XJ_immune,linear,mean,1000,1,1,8,2,93,1.0396883158848202,0.9787570476531984,1.2776577857232865,2464.6498849391937
H3K4me3_XJ_immune,linear,mean,1000,1,2,16,1,8,1.3343774188648572,1.1912092399597167,1.0737794066128663,1358.7199528217316
H3K4me3_XJ_immune,linear,mean,1000,1,2,16,2,98,1.0235761486250778,0.9428564230600992,1.293014976286119,4794.014045000076
H3K4me3_XJ_immune,linear,mean,1000,1,2,2,1,55,1.3293329441186152,1.191219882965088,1.07181063416886,2347.1357023715973
H3K4me3_XJ_immune,linear,mean,1000,1,2,2,2,146,1.0329400218766311,1.0117108503977457,1.2730113460171608,6685.688127994537
H3K4me3_XJ_immune,linear,mean,1000,1,2,4,1,31,1.3285170998236149,1.1915654945373535,1.0711780051662498,1950.478959321976
H3K4me3_XJ_immune,linear,mean,1000,1,2,4,2,98,1.0331080576469158,0.9975348631540936,1.2706353279852098,4841.701163768768
H3K4me3_XJ_immune,linear,mean,1000,1,2,8,1,16,1.3326436437741676,1.191236171722412,1.0720732310046888,1518.6926341056824
H3K4me3_XJ_immune,linear,mean,1000,1,2,8,2,71,1.0284328131840146,1.00931658744812,1.2506226531920894,4246.768863201141
H3K4me3_XJ_immune,linear,mean,2000,1,1,16,1,8,1.3331048127376672,1.1919046211242676,1.0721825050981078,340.32471203804016
H3K4me3_XJ_immune,linear,mean,2000,1,1,16,2,197,1.0400759598304483,0.9751243750254314,1.283368956658148,2860.8804891109467
H3K4me3_XJ_immune,linear,mean,2000,1,1,2,1,49,1.3270501849627254,1.1955506706237793,1.0666525919143468,565.6036193370819
H3K4me3_XJ_immune,linear,mean,2000,1,1,2,2,58,1.0464434747038216,1.0296303113301597,1.293392535178892,883.1921520233154
H3K4me3_XJ_immune,linear,mean,2000,1,1,4,1,31,1.3296676838036738,1.1912521934509277,1.072253504844561,467.1257693767548
H3K4me3_XJ_immune,linear,mean,2000,1,1,4,2,166,1.0367213282091865,0.9885023911794026,1.283404496408278,1777.895666360855
H3K4me3_XJ_immune,linear,mean,2000,1,1,8,1,18,1.3288308105083426,1.1918437004089355,1.0702998605492997,391.2516663074493
H3K4me3_XJ_immune,linear,mean,2000,1,1,8,2,112,1.0387731009516223,0.9819101810455322,1.2824542830067296,1328.2110402584076
H3K4me3_XJ_immune,linear,mean,2000,1,2,16,1,10,1.3325685732292407,1.1912129402160645,1.0743670398241854,721.7508363723755
H3K4me3_XJ_immune,linear,mean,2000,1,2,16,2,93,0.9280186439382618,0.998425817489624,1.3039932558613438,2497.4345331192017
H3K4me3_XJ_immune,linear,mean,2000,1,2,2,1,54,1.3296735310795331,1.191223316192627,1.0717663275052425,1145.856288433075
H3K4me3_XJ_immune,linear,mean,2000,1,2,2,2,122,1.036670162759978,1.003632402420044,1.2786422160363966,2969.235899448395
H3K4me3_XJ_immune,linear,mean,2000,1,2,4,1,84,1.2312016390790843,1.1370806694030762,1.0625241031385448,1513.3636593818665
H3K4me3_XJ_immune,linear,mean,2000,1,2,4,2,54,1.0349571006051426,1.0156641165415443,1.2707582750628073,1700.1650540828705
H3K4me3_XJ_immune,linear,mean,2000,1,2,8,1,16,1.332561675948326,1.1912421989440918,1.0723544930758542,700.1283285617828
H3K4me3_XJ_immune,linear,mean,2000,1,2,8,2,42,1.0469696357332428,1.0030640761057537,1.2778199795753724,2074.766686201096
H3K4me3_XJ_immune,linear,median,100,1,1,16,1,28,1.3287145971047758,1.1905486488342285,1.073936096609455,9714.72588777542
H3K4me3_XJ_immune,linear,median,100,1,1,16,2,29,1.073685835147726,1.0999298731486002,1.30086786131705,14484.940442085266
H3K4me3_XJ_immune,linear,median,100,1,1,2,1,51,1.3289088673061795,1.1910283470153809,1.0718563158218175,12624.935579776764
H3K4me3_XJ_immune,linear,median,100,1,1,2,2,51,1.065664163951216,1.1015671412150063,1.3023292326158094,17717.416081666946
H3K4me3_XJ_immune,linear,median,100,1,1,4,1,76,1.3285284138689135,1.1911119651794433,1.0777206551538754,15911.231597185137
H3K4me3_XJ_immune,linear,median,100,1,1,4,2,51,1.066205148039193,1.101298491160075,1.303115137161747,18744.84193253517
H3K4me3_XJ_immune,linear,median,100,1,1,8,1,39,1.3331910817310064,1.1908957481384277,1.0741179675272066,14179.5270383358
H3K4me3_XJ_immune,linear,median,100,1,1,8,2,51,1.0681341639880475,1.1000051498413086,1.3011226000324372,17570.886409044266
H3K4me3_XJ_immune,linear,median,100,1,2,16,1,116,1.3411192171501392,1.1554349517822269,1.1668764173168025,41804.893600940704
H3K4me3_XJ_immune,linear,median,100,1,2,16,2,29,1.0745687238101302,1.0999669710795084,1.3006668513821018,29026.31977462769
H3K4me3_XJ_immune,linear,median,100,1,2,2,1,54,1.3297073239027852,1.191190128326416,1.0718392443983522,25731.983003377914
H3K4me3_XJ_immune,linear,median,100,1,2,2,2,51,1.0656179600748523,1.1016381581624348,1.3024280071258545,38011.57555818558
H3K4me3_XJ_immune,linear,median,100,1,2,4,1,89,1.2909827906676012,1.1886982917785645,1.1123819057255575,34528.36454153061
H3K4me3_XJ_immune,linear,median,100,1,2,4,2,122,1.010148944525883,0.9601117134094238,1.3280892525949786,61055.33982110024
H3K4me3_XJ_immune,linear,median,100,1,2,8,1,91,1.2706937404594036,1.181224422454834,1.1212077271448422,36622.68027472496
H3K4me3_XJ_immune,linear,median,100,1,2,8,2,128,0.9892618656158448,1.034861183166504,1.320844292640686,63906.68860769272
H3K4me3_XJ_immune,linear,median,1000,1,1,16,1,8,1.3331761649160674,1.19138765335083,1.071359405778859,677.9683640003204
H3K4me3_XJ_immune,linear,median,1000,1,1,16,2,40,1.052367169281532,1.0062957286834715,1.277966199382659,1573.8619785308838
H3K4me3_XJ_immune,linear,median,1000,1,1,2,1,51,1.3269029434281163,1.193132610321045,1.0671144152340823,1084.0475339889526
H3K4me3_XJ_immune,linear,median,1000,1,1,2,2,277,1.0380517449872246,1.0000635782877605,1.2747216378488848,5276.302084684372
H3K4me3_XJ_immune,linear,median,1000,1,1,4,1,40,1.3286869260999892,1.1912593269348144,1.0737145240992716,1020.2815411090852
H3K4me3_XJ_immune,linear,median,1000,1,1,4,2,177,1.0403595792836156,1.0020335038503012,1.2751176357269287,3883.1506600379935
H3K4me3_XJ_immune,linear,median,1000,1,1,8,1,18,1.3288937819124471,1.1913636589050294,1.070248342540166,804.6859273910522
H3K4me3_XJ_immune,linear,median,1000,1,1,8,2,67,1.037618246571771,1.0034231980641684,1.2763848150930095,1981.811439037323
H3K4me3_XJ_immune,linear,median,1000,1,2,16,1,120,1.13315813950818,1.0620292472839354,1.0982807368448335,2839.2050058841705
H3K4me3_XJ_immune,linear,median,1000,1,2,16,2,174,0.992164134979248,0.948083464304606,1.2802917457395984,6277.626047372818
H3K4me3_XJ_immune,linear,median,1000,1,2,2,1,55,1.3293279638194075,1.191196689605713,1.0718458482663926,2463.3813304901123
H3K4me3_XJ_immune,linear,median,1000,1,2,2,2,127,1.029495469455061,1.029659128189087,1.264642361671694,5745.714956998825
H3K4me3_XJ_immune,linear,median,1000,1,2,4,1,110,1.22293020498873,1.1260569953918458,1.0674493312835691,3755.5352263450623
H3K4me3_XJ_immune,linear,median,1000,1,2,4,2,69,1.030162815389962,1.015774488449097,1.2635321309489589,4104.578873634338
H3K4me3_XJ_immune,linear,median,1000,1,2,8,1,59,1.2729869081516458,1.1798054313659667,1.0561911439242428,2352.828997850418
H3K4me3_XJ_immune,linear,median,1000,1,2,8,2,212,0.9018255143330016,0.9411210854848224,1.272384766609438,8548.869723796844
H3K4me3_XJ_immune,linear,median,2000,1,1,16,1,8,1.3345351267342616,1.191668453216553,1.0713630702397594,250.3833813667297
H3K4me3_XJ_immune,linear,median,2000,1,1,16,2,37,1.047860289442128,1.0247722784678142,1.2823417802010812,702.2151210308075
H3K4me3_XJ_immune,linear,median,2000,1,1,2,1,51,1.3270730731463192,1.1934441566467284,1.0674153060129243,722.0070858001709
H3K4me3_XJ_immune,linear,median,2000,1,1,2,2,387,1.0417538634661971,1.0270202159881592,1.2780841165973291,2515.2654423713684
H3K4me3_XJ_immune,linear,median,2000,1,1,4,1,35,1.329831807300298,1.1913093376159667,1.0736018664216342,377.2817807197571
H3K4me3_XJ_immune,linear,median,2000,1,1,4,2,197,1.043213388015484,1.0246772607167562,1.2784401293723815,1455.700858592987
H3K4me3_XJ_immune,linear,median,2000,1,1,8,1,18,1.3287993392559012,1.1915895652770996,1.070522621886371,413.469318151474
H3K4me3_XJ_immune,linear,median,2000,1,1,8,2,112,1.043948872336026,1.024230702718099,1.2790567951817666,980.986124753952
H3K4me3_XJ_immune,linear,median,2000,1,2,16,1,106,1.2591796884633073,1.1008168601989743,1.0426283633872255,1823.9389808177948
H3K4me3_XJ_immune,linear,median,2000,1,2,16,2,63,1.0304630008237117,1.0407787799835204,1.260561877681363,1886.023862361908
H3K4me3_XJ_immune,linear,median,2000,1,2,2,1,75,1.2720655865139432,1.189312915802002,1.1132753385256415,1016.318186044693
H3K4me3_XJ_immune,linear,median,2000,1,2,2,2,154,1.0336413424590538,1.0491944471995036,1.2677212415202972,2358.163655281067
H3K4me3_XJ_immune,linear,median,2000,1,2,4,1,48,1.2761852957985618,1.169607639312744,1.060484033741363,909.399753332138
H3K4me3_XJ_immune,linear,median,2000,1,2,4,2,74,1.034938882137167,1.044662141799927,1.2650862086203791,2061.7007842063904
H3K4me3_XJ_immune,linear,median,2000,1,2,8,1,140,1.2308552096588443,1.079421730041504,1.0862133306999728,2101.1345822811127
H3K4me3_XJ_immune,linear,median,2000,1,2,8,2,55,1.0412391958565548,1.0477215925852457,1.2678746869487147,1608.9266152381897
H3K9me3_TDH_BP,square,mean,100,1,1,16,1,183,1.1293875506268636,0.996916212571355,1.712175462808874,35763.58226776123
H3K9me3_TDH_BP,square,mean,100,1,1,16,2,21,2.079636696206276,0.8443024388768456,7.436732052151973,7124.8587963581085
H3K9me3_TDH_BP,square,mean,100,1,1,2,1,273,1.124483159711907,1.0032749578643303,1.6977754842179518,49434.37652945519
H3K9me3_TDH_BP,square,mean,100,1,1,2,2,119,2.0455715939717987,0.8395451774651354,1.2522062100326783,18213.53847575188
H3K9me3_TDH_BP,square,mean,100,1,1,4,1,370,1.1217916504112788,1.002023160457611,1.6976333708864533,65039.354687690735
H3K9me3_TDH_BP,square,mean,100,1,1,4,2,72,2.0637619626920856,0.8500452759591016,1.2730776361619625,13456.094553947449
H3K9me3_TDH_BP,square,mean,100,1,1,8,1,183,1.1257264519299497,0.999149464500638,1.686439548705325,35562.01538729668
H3K9me3_TDH_BP,square,mean,100,1,1,8,2,43,2.0585251726253437,0.8473793227564205,1.2667900429035608,9986.171735048294
H3K9me3_TDH_BP,square,mean,100,1,2,16,1,190,0.9765401089993808,0.9052978007194514,1.7480224412003602,76751.1444542408
H3K9me3_TDH_BP,square,mean,100,1,2,16,2,21,2.060598640581173,0.8395026393912055,1.2575894775872047,16468.754648685455
H3K9me3_TDH_BP,square,mean,100,1,2,2,1,226,1.0758453607021905,1.0090257235301228,1.7034312123820807,93955.14106869698
H3K9me3_TDH_BP,square,mean,100,1,2,2,2,128,2.0518651068004843,0.8395374336025931,1.2608309992374136,37321.21330571175
